,ID,Store ID,Total Price,Base Price,Units Sold,new_column
407,568,9132,190.2375,207.3375,135,2026-09-22 21:40:20.451076
408,574,9147,98.325,98.325,89,2026-09-22 21:40:20.451076
409,575,9147,99.0375,99.0375,68,2026-09-22 21:40:20.451076
410,576,9147,98.325,98.325,43,2026-09-22 21:40:20.451076
411,578,9147,132.525,132.525,51,2026-09-22 21:40:20.451076
412,579,9147,133.2375,133.2375,46,2026-09-22 21:40:20.451076
413,580,9147,141.7875,141.7875,110,2026-09-22 21:40:20.451076
414,584,9147,227.2875,227.2875,58,2026-09-22 21:40:20.451076
415,585,9147,312.7875,312.7875,32,2026-09-22 21:40:20.451076
416,586,9147,180.975,223.0125,56,2026-09-22 21:40:20.451076
417,589,9147,223.725,223.725,57,2026-09-22 21:40:20.451076
418,590,9147,195.9375,195.9375,42,2026-09-22 21:40:20.451076
419,592,9147,426.7875,448.1625,19,2026-09-22 21:40:20.451076
420,594,9147,426.7875,447.45,57,2026-09-22 21:40:20.451076
421,595,9147,177.4125,177.4125,4,2026-09-22 21:40:20.451076
422,597,9164,98.325,70.5375,105,2026-09-22 21:40:20.451076
423,598,9164,99.0375,99.0375,108,2026-09-22 21:40:20.451076
424,599,9164,98.325,91.2,49,2026-09-22 21:40:20.451076
425,600,9164,132.525,132.525,37,2026-09-22 21:40:20.451076
426,601,9164,134.6625,134.6625,20,2026-09-22 21:40:20.451076
427,602,9164,141.7875,141.7875,134,2026-09-22 21:40:20.451076
428,604,9164,221.5875,221.5875,66,2026-09-22 21:40:20.451076
429,605,9164,327.0375,327.0375,45,2026-09-22 21:40:20.451076
430,606,9164,171.7125,208.7625,164,2026-09-22 21:40:20.451076
431,607,9164,205.9125,205.9125,35,2026-09-22 21:40:20.451076
432,608,9164,205.9125,205.9125,18,2026-09-22 21:40:20.451076
433,609,9164,241.5375,241.5375,46,2026-09-22 21:40:20.451076
434,610,9164,201.6375,201.6375,73,2026-09-22 21:40:20.451076
435,611,9164,185.9625,236.55,38,2026-09-22 21:40:20.451076
436,613,9164,426.7875,448.1625,16,2026-09-22 21:40:20.451076
437,614,9164,429.6375,448.1625,63,2026-09-22 21:40:20.451076
438,615,9164,460.275,460.275,5,2026-09-22 21:40:20.451076
439,616,9164,176.7,176.7,22,2026-09-22 21:40:20.451076
440,619,9178,134.6625,134.6625,21,2026-09-22 21:40:20.451076
441,623,9178,227.2875,227.2875,42,2026-09-22 21:40:20.451076
442,626,9178,205.2,205.2,7,2026-09-22 21:40:20.451076
443,627,9178,205.9125,205.9125,43,2026-09-22 21:40:20.451076
444,628,9178,190.95,211.6125,60,2026-09-22 21:40:20.451076
445,631,9178,428.925,446.7375,25,2026-09-22 21:40:20.451076
446,633,9190,87.6375,87.6375,59,2026-09-22 21:40:20.451076
447,634,9190,87.6375,87.6375,21,2026-09-22 21:40:20.451076
448,636,9190,104.7375,182.4,20,2026-09-22 21:40:20.451076
449,637,9190,124.6875,124.6875,39,2026-09-22 21:40:20.451076
450,638,9190,128.9625,128.9625,77,2026-09-22 21:40:20.451076
451,639,9190,139.65,168.8625,75,2026-09-22 21:40:20.451076
452,640,9190,237.975,237.975,22,2026-09-22 21:40:20.451076
453,641,9190,228.7125,228.7125,10,2026-09-22 21:40:20.451076
454,643,9190,219.45,219.45,133,2026-09-22 21:40:20.451076
455,644,9190,312.7875,312.7875,58,2026-09-22 21:40:20.451076
456,645,9190,223.725,223.725,89,2026-09-22 21:40:20.451076
457,646,9190,177.4125,177.4125,63,2026-09-22 21:40:20.451076
458,647,9190,177.4125,177.4125,60,2026-09-22 21:40:20.451076
459,650,9190,240.825,240.825,52,2026-09-22 21:40:20.451076
460,651,9190,213.0375,213.0375,51,2026-09-22 21:40:20.451076
461,652,9190,190.2375,213.0375,43,2026-09-22 21:40:20.451076
462,654,9190,429.6375,448.1625,34,2026-09-22 21:40:20.451076
463,655,9190,426.7875,448.1625,22,2026-09-22 21:40:20.451076
464,659,9221,87.6375,86.2125,61,2026-09-22 21:40:20.451076
465,661,9221,85.5,86.925,18,2026-09-22 21:40:20.451076
466,662,9221,123.2625,123.2625,22,2026-09-22 21:40:20.451076
467,663,9221,118.275,118.275,32,2026-09-22 21:40:20.451076
468,664,9221,137.5125,165.3,42,2026-09-22 21:40:20.451076
469,666,9221,235.125,235.125,36,2026-09-22 21:40:20.451076
470,667,9221,235.125,235.125,33,2026-09-22 21:40:20.451076
471,668,9221,219.45,219.45,43,2026-09-22 21:40:20.451076
472,669,9221,293.55,293.55,24,2026-09-22 21:40:20.451076
473,670,9221,214.4625,214.4625,24,2026-09-22 21:40:20.451076
474,672,9221,177.4125,177.4125,14,2026-09-22 21:40:20.451076
475,673,9221,240.825,240.825,4,2026-09-22 21:40:20.451076
476,674,9221,208.7625,213.0375,119,2026-09-22 21:40:20.451076
477,675,9221,190.2375,213.0375,158,2026-09-22 21:40:20.451076
478,678,9250,99.0375,99.0375,237,2026-09-22 21:40:20.451076
479,679,9250,99.0375,99.0375,231,2026-09-22 21:40:20.451076
480,680,9250,97.6125,97.6125,29,2026-09-22 21:40:20.451076
481,683,9250,133.2375,133.2375,72,2026-09-22 21:40:20.451076
482,684,9250,133.95,133.95,44,2026-09-22 21:40:20.451076
483,685,9250,141.7875,141.7875,138,2026-09-22 21:40:20.451076
484,688,9250,238.6875,285.0,78,2026-09-22 21:40:20.451076
485,689,9250,217.3125,217.3125,69,2026-09-22 21:40:20.451076
486,690,9250,312.075,312.075,51,2026-09-22 21:40:20.451076
487,691,9250,177.4125,207.3375,174,2026-09-22 21:40:20.451076
488,692,9250,205.9125,205.9125,19,2026-09-22 21:40:20.451076
489,693,9250,205.9125,205.9125,5,2026-09-22 21:40:20.451076
490,694,9250,208.05,232.9875,37,2026-09-22 21:40:20.451076
491,695,9250,202.35,202.35,68,2026-09-22 21:40:20.451076
492,696,9250,190.2375,211.6125,33,2026-09-22 21:40:20.451076
493,698,9250,429.6375,448.1625,61,2026-09-22 21:40:20.451076
494,699,9250,431.0625,448.1625,70,2026-09-22 21:40:20.451076
495,701,9250,177.4125,177.4125,12,2026-09-22 21:40:20.451076
496,704,9273,69.825,66.2625,79,2026-09-22 21:40:20.451076
497,705,9273,69.825,69.825,58,2026-09-22 21:40:20.451076
498,706,9273,68.4,68.4,20,2026-09-22 21:40:20.451076
499,709,9273,123.2625,123.2625,15,2026-09-22 21:40:20.451076
500,710,9273,125.4,125.4,26,2026-09-22 21:40:20.451076
501,711,9273,138.225,166.725,29,2026-09-22 21:40:20.451076
502,712,9273,233.7,233.7,40,2026-09-22 21:40:20.451076
503,713,9273,233.7,230.85,65,2026-09-22 21:40:20.451076
504,714,9273,234.4125,228.7125,19,2026-09-22 21:40:20.451076
505,715,9273,189.525,189.525,65,2026-09-22 21:40:20.451076
506,716,9273,205.2,234.4125,23,2026-09-22 21:40:20.451076
507,717,9273,201.6375,201.6375,59,2026-09-22 21:40:20.451076
508,718,9273,177.4125,177.4125,19,2026-09-22 21:40:20.451076
509,719,9273,177.4125,177.4125,21,2026-09-22 21:40:20.451076
510,721,9273,185.25,185.25,42,2026-09-22 21:40:20.451076
511,722,9273,190.2375,191.6625,58,2026-09-22 21:40:20.451076
512,723,9273,355.5375,355.5375,22,2026-09-22 21:40:20.451076
513,724,9273,355.5375,355.5375,35,2026-09-22 21:40:20.451076
514,725,9273,355.5375,355.5375,23,2026-09-22 21:40:20.451076
515,727,9279,83.3625,78.375,73,2026-09-22 21:40:20.451076
516,728,9279,84.075,79.0875,108,2026-09-22 21:40:20.451076
517,729,9279,82.65,82.65,18,2026-09-22 21:40:20.451076
518,730,9279,128.25,128.25,21,2026-09-22 21:40:20.451076
519,731,9279,124.6875,124.6875,27,2026-09-22 21:40:20.451076
520,732,9279,135.375,163.1625,29,2026-09-22 21:40:20.451076
521,733,9279,230.1375,284.2875,49,2026-09-22 21:40:20.451076
522,734,9279,233.7,279.3,59,2026-09-22 21:40:20.451076
523,735,9279,232.9875,281.4375,58,2026-09-22 21:40:20.451076
524,736,9279,227.2875,227.2875,58,2026-09-22 21:40:20.451076
525,737,9279,295.6875,295.6875,37,2026-09-22 21:40:20.451076
526,738,9279,223.725,223.725,23,2026-09-22 21:40:20.451076
527,739,9279,177.4125,177.4125,18,2026-09-22 21:40:20.451076
528,740,9279,177.4125,177.4125,20,2026-09-22 21:40:20.451076
529,741,9279,205.2,205.2,23,2026-09-22 21:40:20.451076
530,742,9279,191.6625,191.6625,43,2026-09-22 21:40:20.451076
531,743,9279,190.2375,212.325,108,2026-09-22 21:40:20.451076
532,745,9279,428.925,448.1625,34,2026-09-22 21:40:20.451076
533,746,9279,428.2125,448.1625,33,2026-09-22 21:40:20.451076
534,748,9279,170.2875,170.2875,7,2026-09-22 21:40:20.451076
535,749,9281,84.075,86.925,39,2026-09-22 21:40:20.451076
536,750,9281,86.925,85.5,69,2026-09-22 21:40:20.451076
537,752,9281,118.9875,118.9875,34,2026-09-22 21:40:20.451076
538,753,9281,118.9875,118.9875,54,2026-09-22 21:40:20.451076
539,754,9281,136.8,163.1625,36,2026-09-22 21:40:20.451076
540,757,9281,212.325,212.325,46,2026-09-22 21:40:20.451076
541,758,9281,312.7875,312.7875,19,2026-09-22 21:40:20.451076
542,759,9281,195.9375,195.9375,56,2026-09-22 21:40:20.451076
543,762,9281,240.825,240.825,26,2026-09-22 21:40:20.451076
544,763,9281,213.0375,213.0375,29,2026-09-22 21:40:20.451076
545,767,9281,426.7875,448.1625,21,2026-09-22 21:40:20.451076
546,768,9281,170.2875,170.2875,13,2026-09-22 21:40:20.451076
547,769,9281,178.125,178.125,8,2026-09-22 21:40:20.451076
548,770,9281,178.125,178.125,13,2026-09-22 21:40:20.451076
549,771,9328,86.2125,87.6375,83,2026-09-22 21:40:20.451076
550,772,9328,87.6375,87.6375,120,2026-09-22 21:40:20.451076
551,773,9328,86.2125,86.2125,10,2026-09-22 21:40:20.451076
552,774,9328,127.5375,127.5375,26,2026-09-22 21:40:20.451076
553,775,9328,126.825,126.825,34,2026-09-22 21:40:20.451076
554,776,9328,136.0875,164.5875,84,2026-09-22 21:40:20.451076
555,777,9328,230.1375,230.1375,9,2026-09-22 21:40:20.451076
556,778,9328,237.2625,237.2625,7,2026-09-22 21:40:20.451076
557,779,9328,235.8375,235.8375,20,2026-09-22 21:40:20.451076
558,780,9328,227.2875,227.2875,67,2026-09-22 21:40:20.451076
559,781,9328,277.875,312.7875,14,2026-09-22 21:40:20.451076
560,782,9328,213.75,213.75,30,2026-09-22 21:40:20.451076
561,784,9328,177.4125,177.4125,29,2026-09-22 21:40:20.451076
562,785,9328,240.825,240.825,19,2026-09-22 21:40:20.451076
563,786,9328,213.0375,213.0375,33,2026-09-22 21:40:20.451076
564,787,9328,190.2375,213.0375,73,2026-09-22 21:40:20.451076
565,790,9328,430.35,448.1625,22,2026-09-22 21:40:20.451076
566,791,9328,170.2875,170.2875,15,2026-09-22 21:40:20.451076
567,793,9328,178.125,178.125,13,2026-09-22 21:40:20.451076
568,794,9371,99.0375,111.8625,89,2026-09-22 21:40:20.451076
569,795,9371,97.6125,111.8625,67,2026-09-22 21:40:20.451076
570,796,9371,98.325,112.575,51,2026-09-22 21:40:20.451076
571,798,9371,134.6625,134.6625,25,2026-09-22 21:40:20.451076
572,799,9371,133.95,133.95,30,2026-09-22 21:40:20.451076
573,800,9371,140.3625,140.3625,85,2026-09-22 21:40:20.451076
574,803,9371,235.8375,282.8625,70,2026-09-22 21:40:20.451076
575,804,9371,227.2875,227.2875,19,2026-09-22 21:40:20.451076
576,805,9371,327.0375,327.0375,28,2026-09-22 21:40:20.451076
577,806,9371,172.425,206.625,98,2026-09-22 21:40:20.451076
578,807,9371,241.5375,241.5375,26,2026-09-22 21:40:20.451076
579,808,9371,203.775,203.775,36,2026-09-22 21:40:20.451076
580,813,9442,98.325,98.325,70,2026-09-22 21:40:20.451076
581,814,9442,98.325,98.325,66,2026-09-22 21:40:20.451076
582,815,9442,132.525,132.525,21,2026-09-22 21:40:20.451076
583,816,9442,133.95,133.95,28,2026-09-22 21:40:20.451076
584,817,9442,142.5,142.5,78,2026-09-22 21:40:20.451076
585,820,9442,213.0375,213.0375,32,2026-09-22 21:40:20.451076
586,821,9442,260.775,302.8125,44,2026-09-22 21:40:20.451076
587,822,9442,163.875,214.4625,42,2026-09-22 21:40:20.451076
588,825,9442,241.5375,241.5375,35,2026-09-22 21:40:20.451076
589,826,9442,200.925,200.925,27,2026-09-22 21:40:20.451076
590,830,9442,177.4125,177.4125,12,2026-09-22 21:40:20.451076
591,831,9430,99.0375,99.0375,39,2026-09-22 21:40:20.451076
592,832,9430,99.0375,99.0375,43,2026-09-22 21:40:20.451076
593,833,9430,98.325,98.325,21,2026-09-22 21:40:20.451076
594,835,9430,131.1,131.1,47,2026-09-22 21:40:20.451076
595,836,9430,131.8125,131.8125,50,2026-09-22 21:40:20.451076
596,837,9430,141.075,141.075,80,2026-09-22 21:40:20.451076
597,838,9430,219.45,219.45,73,2026-09-22 21:40:20.451076
598,839,9430,327.0375,327.0375,48,2026-09-22 21:40:20.451076
599,840,9430,173.85,204.4875,95,2026-09-22 21:40:20.451076
600,843,9430,227.2875,227.2875,25,2026-09-22 21:40:20.451076
601,844,9430,202.35,202.35,89,2026-09-22 21:40:20.451076
602,845,9430,191.6625,236.55,49,2026-09-22 21:40:20.451076
603,847,9430,426.7875,448.1625,29,2026-09-22 21:40:20.451076
604,848,9430,427.5,448.1625,40,2026-09-22 21:40:20.451076
605,849,9430,177.4125,177.4125,3,2026-09-22 21:40:20.451076
606,850,9430,178.125,205.9125,25,2026-09-22 21:40:20.451076
607,853,9439,84.075,84.075,18,2026-09-22 21:40:20.451076
608,854,9439,83.3625,84.7875,91,2026-09-22 21:40:20.451076
609,855,9439,106.875,106.875,2,2026-09-22 21:40:20.451076
610,856,9439,127.5375,127.5375,33,2026-09-22 21:40:20.451076
611,861,9439,215.8875,215.8875,30,2026-09-22 21:40:20.451076
612,862,9439,295.6875,295.6875,9,2026-09-22 21:40:20.451076
613,864,9439,205.2,205.2,9,2026-09-22 21:40:20.451076
614,865,9439,205.9125,205.9125,27,2026-09-22 21:40:20.451076
615,866,9439,190.2375,212.325,33,2026-09-22 21:40:20.451076
616,869,9425,84.7875,76.95,52,2026-09-22 21:40:20.451076
617,870,9425,83.3625,84.075,48,2026-09-22 21:40:20.451076
618,871,9425,131.8125,131.8125,8,2026-09-22 21:40:20.451076
619,873,9425,142.5,161.7375,3,2026-09-22 21:40:20.451076
620,875,9425,227.2875,227.2875,40,2026-09-22 21:40:20.451076
621,876,9425,295.6875,295.6875,20,2026-09-22 21:40:20.451076
622,877,9425,197.3625,197.3625,42,2026-09-22 21:40:20.451076
623,878,9425,177.4125,177.4125,35,2026-09-22 21:40:20.451076
624,879,9425,177.4125,177.4125,26,2026-09-22 21:40:20.451076
625,880,9425,205.2,205.2,35,2026-09-22 21:40:20.451076
626,881,9425,195.225,195.225,26,2026-09-22 21:40:20.451076
627,882,9425,190.2375,212.325,41,2026-09-22 21:40:20.451076
628,885,9425,426.7875,448.875,22,2026-09-22 21:40:20.451076
629,887,9425,178.125,178.125,13,2026-09-22 21:40:20.451076
630,889,9432,82.65,82.65,26,2026-09-22 21:40:20.451076
631,890,9432,83.3625,83.3625,45,2026-09-22 21:40:20.451076
632,891,9432,83.3625,83.3625,16,2026-09-22 21:40:20.451076
633,892,9432,143.925,178.125,9,2026-09-22 21:40:20.451076
634,894,9432,118.9875,118.9875,22,2026-09-22 21:40:20.451076
635,895,9432,121.8375,121.8375,33,2026-09-22 21:40:20.451076
636,896,9432,138.225,170.2875,54,2026-09-22 21:40:20.451076
637,897,9432,237.975,237.975,9,2026-09-22 21:40:20.451076
638,899,9432,236.55,236.55,35,2026-09-22 21:40:20.451076
639,900,9432,217.3125,217.3125,67,2026-09-22 21:40:20.451076
640,901,9432,295.6875,295.6875,34,2026-09-22 21:40:20.451076
641,902,9432,215.175,215.175,38,2026-09-22 21:40:20.451076
642,904,9432,177.4125,177.4125,11,2026-09-22 21:40:20.451076
643,905,9432,205.2,205.2,27,2026-09-22 21:40:20.451076
644,906,9432,205.9125,205.9125,34,2026-09-22 21:40:20.451076
645,907,9432,190.95,212.325,68,2026-09-22 21:40:20.451076
646,909,9432,426.7875,448.1625,32,2026-09-22 21:40:20.451076
647,910,9432,426.7875,448.875,38,2026-09-22 21:40:20.451076
648,913,9436,85.5,85.5,27,2026-09-22 21:40:20.451076
649,918,9436,116.85,116.85,34,2026-09-22 21:40:20.451076
650,919,9436,135.375,165.3,45,2026-09-22 21:40:20.451076
651,920,9436,231.5625,235.125,43,2026-09-22 21:40:20.451076
652,921,9436,231.5625,237.2625,77,2026-09-22 21:40:20.451076
653,922,9436,235.125,232.9875,61,2026-09-22 21:40:20.451076
654,923,9436,227.2875,227.2875,40,2026-09-22 21:40:20.451076
655,924,9436,312.7875,312.7875,23,2026-09-22 21:40:20.451076
656,925,9436,173.1375,228.7125,39,2026-09-22 21:40:20.451076
657,926,9436,240.825,240.825,7,2026-09-22 21:40:20.451076
658,927,9436,213.0375,213.0375,38,2026-09-22 21:40:20.451076
659,931,9436,426.7875,448.1625,7,2026-09-22 21:40:20.451076
660,932,9456,84.075,84.075,30,2026-09-22 21:40:20.451076
661,933,9456,84.7875,84.7875,47,2026-09-22 21:40:20.451076
662,934,9456,84.075,84.075,26,2026-09-22 21:40:20.451076
663,935,9456,131.8125,131.8125,8,2026-09-22 21:40:20.451076
664,936,9456,127.5375,127.5375,9,2026-09-22 21:40:20.451076
665,937,9456,142.5,170.2875,13,2026-09-22 21:40:20.451076
666,938,9456,237.2625,237.2625,17,2026-09-22 21:40:20.451076
667,939,9456,234.4125,234.4125,28,2026-09-22 21:40:20.451076
668,940,9456,227.2875,227.2875,62,2026-09-22 21:40:20.451076
669,941,9456,295.6875,295.6875,15,2026-09-22 21:40:20.451076
670,942,9456,223.725,223.725,28,2026-09-22 21:40:20.451076
671,943,9456,177.4125,177.4125,25,2026-09-22 21:40:20.451076
672,946,9456,205.9125,205.9125,54,2026-09-22 21:40:20.451076
673,947,9456,190.2375,212.325,93,2026-09-22 21:40:20.451076
674,950,9456,428.2125,448.1625,38,2026-09-22 21:40:20.451076
675,952,9479,87.6375,87.6375,109,2026-09-22 21:40:20.451076
676,953,9479,87.6375,87.6375,139,2026-09-22 21:40:20.451076
677,956,9479,130.3875,130.3875,14,2026-09-22 21:40:20.451076
678,957,9479,127.5375,127.5375,31,2026-09-22 21:40:20.451076
679,958,9479,138.9375,168.15,59,2026-09-22 21:40:20.451076
680,959,9479,233.7,233.7,8,2026-09-22 21:40:20.451076
681,960,9479,232.9875,232.9875,23,2026-09-22 21:40:20.451076
682,961,9479,235.8375,235.8375,19,2026-09-22 21:40:20.451076
683,962,9479,223.0125,223.0125,76,2026-09-22 21:40:20.451076
684,963,9479,312.7875,312.7875,25,2026-09-22 21:40:20.451076
685,964,9479,213.75,213.75,49,2026-09-22 21:40:20.451076
686,965,9479,177.4125,177.4125,33,2026-09-22 21:40:20.451076
687,966,9479,177.4125,177.4125,14,2026-09-22 21:40:20.451076
688,967,9479,240.825,240.825,35,2026-09-22 21:40:20.451076
689,968,9479,198.075,198.075,43,2026-09-22 21:40:20.451076
690,969,9479,190.2375,213.0375,86,2026-09-22 21:40:20.451076
691,971,9479,426.7875,449.5875,16,2026-09-22 21:40:20.451076
692,972,9479,433.2,448.1625,16,2026-09-22 21:40:20.451076
693,973,9479,170.2875,170.2875,22,2026-09-22 21:40:20.451076
694,974,9481,98.325,98.325,104,2026-09-22 21:40:20.451076
695,975,9481,98.325,97.6125,139,2026-09-22 21:40:20.451076
696,976,9481,98.325,98.325,26,2026-09-22 21:40:20.451076
697,978,9481,133.2375,133.2375,76,2026-09-22 21:40:20.451076
698,979,9481,132.525,132.525,88,2026-09-22 21:40:20.451076
699,980,9481,139.65,139.65,112,2026-09-22 21:40:20.451076
700,983,9481,236.55,282.15,62,2026-09-22 21:40:20.451076
701,984,9481,208.05,227.2875,75,2026-09-22 21:40:20.451076
702,985,9481,304.95,319.9125,83,2026-09-22 21:40:20.451076
703,986,9481,162.45,209.475,145,2026-09-22 21:40:20.451076
704,989,9481,248.6625,248.6625,48,2026-09-22 21:40:20.451076
705,990,9481,213.0375,213.0375,59,2026-09-22 21:40:20.451076
706,994,9481,426.7875,448.1625,50,2026-09-22 21:40:20.451076
707,998,9490,86.925,88.35,64,2026-09-22 21:40:20.451076
708,999,9490,88.35,88.35,63,2026-09-22 21:40:20.451076
709,1000,9490,88.35,88.35,32,2026-09-22 21:40:20.451076
710,1002,9490,118.275,118.275,17,2026-09-22 21:40:20.451076
711,1003,9490,116.85,116.85,25,2026-09-22 21:40:20.451076
712,1004,9490,133.95,167.4375,40,2026-09-22 21:40:20.451076
713,1007,9490,227.2875,227.2875,46,2026-09-22 21:40:20.451076
714,1008,9490,312.7875,312.7875,9,2026-09-22 21:40:20.451076
715,1009,9490,201.6375,201.6375,54,2026-09-22 21:40:20.451076
716,1010,9490,177.4125,177.4125,36,2026-09-22 21:40:20.451076
717,1011,9490,177.4125,177.4125,38,2026-09-22 21:40:20.451076
718,1012,9490,240.825,240.825,33,2026-09-22 21:40:20.451076
719,1013,9490,198.075,198.075,19,2026-09-22 21:40:20.451076
720,1017,9490,428.925,448.1625,23,2026-09-22 21:40:20.451076
721,1019,9498,84.075,84.075,15,2026-09-22 21:40:20.451076
722,1020,9498,86.2125,86.2125,38,2026-09-22 21:40:20.451076
723,1022,9498,151.7625,173.1375,6,2026-09-22 21:40:20.451076
724,1023,9498,121.125,121.125,37,2026-09-22 21:40:20.451076
725,1024,9498,123.975,123.975,70,2026-09-22 21:40:20.451076
726,1025,9498,137.5125,162.45,29,2026-09-22 21:40:20.451076
727,1028,9498,219.45,219.45,87,2026-09-22 21:40:20.451076
728,1029,9498,312.7875,312.7875,28,2026-09-22 21:40:20.451076
729,1030,9498,227.2875,227.2875,37,2026-09-22 21:40:20.451076
730,1032,9498,240.825,240.825,12,2026-09-22 21:40:20.451076
731,1033,9498,205.2,205.2,75,2026-09-22 21:40:20.451076
732,1034,9498,190.2375,213.0375,132,2026-09-22 21:40:20.451076
733,1037,9498,428.925,448.875,22,2026-09-22 21:40:20.451076
734,1040,9532,89.0625,89.0625,24,2026-09-22 21:40:20.451076
735,1041,9532,88.35,88.35,302,2026-09-22 21:40:20.451076
736,1042,9532,86.2125,86.2125,36,2026-09-22 21:40:20.451076
737,1044,9532,128.9625,128.9625,25,2026-09-22 21:40:20.451076
738,1045,9532,126.825,126.825,56,2026-09-22 21:40:20.451076
739,1046,9532,137.5125,164.5875,54,2026-09-22 21:40:20.451076
740,1047,9532,235.125,235.125,45,2026-09-22 21:40:20.451076
741,1048,9532,232.275,232.275,49,2026-09-22 21:40:20.451076
742,1049,9532,232.9875,232.9875,46,2026-09-22 21:40:20.451076
743,1050,9532,216.6,216.6,66,2026-09-22 21:40:20.451076
744,1051,9532,312.7875,312.7875,34,2026-09-22 21:40:20.451076
745,1052,9532,215.8875,215.8875,63,2026-09-22 21:40:20.451076
746,1053,9532,177.4125,177.4125,41,2026-09-22 21:40:20.451076
747,1055,9532,240.825,240.825,28,2026-09-22 21:40:20.451076
748,1056,9532,213.0375,213.0375,34,2026-09-22 21:40:20.451076
749,1057,9532,190.2375,200.925,121,2026-09-22 21:40:20.451076
750,1058,9532,426.7875,448.1625,19,2026-09-22 21:40:20.451076
751,1059,9532,426.7875,448.1625,43,2026-09-22 21:40:20.451076
752,1060,9532,428.2125,448.1625,37,2026-09-22 21:40:20.451076
753,1062,9578,97.6125,98.325,65,2026-09-22 21:40:20.451076
754,1063,9578,98.325,106.1625,61,2026-09-22 21:40:20.451076
755,1066,9578,132.525,132.525,29,2026-09-22 21:40:20.451076
756,1067,9578,132.525,132.525,27,2026-09-22 21:40:20.451076
757,1068,9578,141.075,141.075,37,2026-09-22 21:40:20.451076
758,1070,9578,217.3125,217.3125,34,2026-09-22 21:40:20.451076
